qs_rank;country_territory;region;name;description;country;city;latitude;longitude;website;image_url;institution_profile;teaching_languages
1201-1400;Rumunia;Europa;Uniwersytet Transilvania w Braszowie;Uniwersytet Transilvania w Braszowie to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Brașov. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rumunia;BraČ™ov;45.645194444;25.589111111;http://www.unitbv.ro/;http://commons.wikimedia.org/wiki/Special:FilePath/Poza%20rectorat.jpg;ogólny;rumuński, angielski
498;Finlandia;Europa;Uniwersytet w Jyväskylä;Uniwersytet w Jyväskylä to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Jyväskylä. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Finlandia;Jyväskylä;62.23625;25.732666666;https://www.jyu.fi/;http://commons.wikimedia.org/wiki/Special:FilePath/Jyv%C3%A4skyl%C3%A4%20-%20Agora.jpg;ogólny;fiński, szwedzki, angielski
1201-1400;Rumunia;Europa;Politechnika Bukareszteńska;Politechnika Bukareszteńska to rumuńska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Bucharest. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Rumunia;Bucharest;44.438333333;26.051388888;http://www.upb.ro/;http://commons.wikimedia.org/wiki/Special:FilePath/Universitatea%20Politehnica%20din%20Bucure%C8%99ti-2006%200604UPB0032.jpg;ogólny;rumuński, angielski
761-770;Rumunia;Europa;Uniwersytet Bukareszteński;Uniwersytet Bukareszteński to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Bucharest. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rumunia;Bucharest;44.435555555;26.101116666;https://unibuc.ro/;http://commons.wikimedia.org/wiki/Special:FilePath/Bucharest%20university.jpg;ogólny;rumuński, angielski
1401+;Rumunia;Europa;Uniwersytet im. Stefana Wielkiego w Suczawie;Uniwersytet im. Stefana Wielkiego w Suczawie to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Suceava. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rumunia;Suceava;47.641167;26.245257;https://usv.ro/;http://commons.wikimedia.org/wiki/Special:FilePath/Universitatea%20din%20Suceava1.jpg;ogólny;rumuński, angielski
447;Białoruś;Europa;Białoruski Uniwersytet Państwowy;Białoruski Uniwersytet Państwowy to białoruski uniwersytet publiczny o szerokiej ofercie kształcenia i zapleczu badawczym z siedzibą w Minsk. Uczelnia rozwija kierunki humanistyczne, społeczne, przyrodnicze i techniczne, a jej znaczenie często wykracza poza region, w którym działa.;Białoruś;Minsk;53.893889;27.546944;http://www.bsu.by;http://commons.wikimedia.org/wiki/Special:FilePath/Belarus-Minsk-BSU-Rector%27s%20Office-2.jpg;ogólny;angielski, język lokalny
1001-1200;Rumunia;Europa;Uniwersytet Alexandru Ioan Cuza;Uniwersytet Alexandru Ioan Cuza to rumuński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Iași. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Rumunia;Iași;47.174230555;27.571691666;http://www.uaic.ro/;http://commons.wikimedia.org/wiki/Special:FilePath/Univ%20Al%20I%20Cuza%20Ia%C5%9Fi.jpg;ogólny;rumuński, angielski
851-900;Białoruś;Europa;Białoruski Narodowy Uniwersytet Techniczny;Białoruski Narodowy Uniwersytet Techniczny to białoruska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Białoruś;Savyetski District;53.92083333;27.59277778;http://www.bntu.by/;http://commons.wikimedia.org/wiki/Special:FilePath/Main%20building%20of%20BNTU.jpg;techniczny;angielski, język lokalny
1201-1400;Rumunia;Europa;Uniwersytet Techniczny im. Gheorghe Asachi w Jassach;Uniwersytet Techniczny im. Gheorghe Asachi w Jassach to rumuńska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Iași. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Rumunia;Iași;47.1544;27.5959;http://www.tuiasi.ro;http://commons.wikimedia.org/wiki/Special:FilePath/TUI%201.JPG;techniczny;angielski, język lokalny
604;Finlandia;Europa;Uniwersytet Wschodniej Finlandii;Uniwersytet Wschodniej Finlandii to fiński uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Kuopio. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Finlandia;Kuopio;62.8925;27.6783;http://www.uef.fi;http://commons.wikimedia.org/wiki/Special:FilePath/UEF%20Carelia.jpg;ogólny;fiński, szwedzki, angielski
397;Finlandia;Europa;LUT University;LUT University to fińska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Lahti. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Finlandia;Lahti;61.06456;28.09024;https://www.lut.fi/;http://commons.wikimedia.org/wiki/Special:FilePath/Lappeenranta%20University%20of%20Technology%20in%202011.jpg;techniczny;fiński, szwedzki, angielski
1201-1400;Wielka Brytania;Europa;Queen Margaret University, Edinburgh;Queen Margaret University, Edinburgh to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w East Lothian. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;East Lothian;55.9313;-3.07302;http://www.qmu.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Margaret%20University%20main%20building.jpg;ogólny;angielski
181;Wielka Brytania;Europa;Uniwersytet w Cardiff;Uniwersytet w Cardiff to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;;51.487433333;-3.178230555;https://cardiff.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Cardiff%20University%20main%20building.jpg;ogólny;angielski
34;Wielka Brytania;Europa;Uniwersytet Edynburski;Uniwersytet Edynburski to szkocki uniwersytet badawczy o silnej pozycji w informatyce, medycynie, naukach społecznych i humanistyce. Uczelnia jest ważną częścią ekosystemu naukowego Edynburga, szczególnie w obszarach danych, sztucznej inteligencji i zdrowia.;Wielka Brytania;City of Edinburgh;55.947388888;-3.187194444;https://www.ed.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/Old%20College%20Quad.jpg;ogólny;angielski
851-900;Wielka Brytania;Europa;Uniwersytet Edinburgh Napier;Uniwersytet Edinburgh Napier to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;City of Edinburgh;55.922939;-3.228033;https://www.napier.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Craiglockhart.jpg;ogólny;angielski
287;Wielka Brytania;Europa;Uniwersytet Heriot-Watt;Uniwersytet Heriot-Watt to brytyjski uniwersytet o szerokim profilu kształcenia i badań. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;City of Edinburgh;55.909362;-3.320113;https://www.hw.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Heriot%20Watt%20University%20Scottish%20Borders%20Campus%20-%20geograph.org.uk%20-%20210840.jpg;ogólny;angielski
697;Hiszpania;Europa;Uniwersytet w Alcalá;Uniwersytet w Alcalá to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Alcalá de Henares. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Alcalá de Henares;40.482898;-3.363215;https://www.uah.es;http://commons.wikimedia.org/wiki/Special:FilePath/Universidad-Alcala-180819%20%28cropped%29.jpg;ogólny;hiszpański, angielski
155;Wielka Brytania;Europa;Uniwersytet w Exeter;Uniwersytet w Exeter to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Exeter. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Exeter;50.736111111;-3.535;https://www.exeter.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Exeter%20Clock%20tower.jpg;ogólny;angielski
401;Hiszpania;Europa;Uniwersytet w Grenadzie;Uniwersytet w Grenadzie to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Granada. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Granada;37.184888888;-3.600944444;https://www.ugr.es;http://commons.wikimedia.org/wiki/Special:FilePath/Facultad%20de%20Ciencias%20de%20Granada.jpg;ogólny;hiszpański, angielski
438;Hiszpania;Europa;IE University;IE University to hiszpańska uczelnia lub szkoła wyższa o silnym profilu ekonomicznym, menedżerskim i społecznym z siedzibą w Madrid. Wyróżnia się programami związanymi z biznesem, finansami, analizą danych, administracją lub polityką publiczną, często prowadzonymi w środowisku międzynarodowym.;Hiszpania;Madrid;40.478171016;-3.687769153;https://www.ie.edu/es/universidad/;http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santa%20Cruz%20la%20Real%20%28Segovia%29%20Portada.jpg;ogólny;hiszpański, angielski
206;Hiszpania;Europa;Uniwersytet Autonomiczny w Madrycie;Uniwersytet Autonomiczny w Madrycie to hiszpański uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Madrid. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.;Hiszpania;Madrid;40.5453;-3.69611;https://www.uam.es;http://commons.wikimedia.org/wiki/Special:FilePath/Madrid%20-%20Campus%20de%20la%20Universidad%20Aut%C3%B3noma%20de%20Madrid%20%28UAM%29-Rectorado%201.JPG;ogólny;hiszpański, angielski
581;Hiszpania;Europa;Universidad Pontificia Comillas;Universidad Pontificia Comillas to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Madrid. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Madrid;40.43;-3.71138889;https://www.comillas.edu;http://commons.wikimedia.org/wiki/Special:FilePath/ICADE%20%28Alberto%20Aguilera%2023%2C%20Madrid%29%2001.jpg;ogólny;hiszpański, angielski
162;Belgia;Europa;Uniwersytet Gandawski;Uniwersytet Gandawski to belgijski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Ghent. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Belgia;Ghent;51.043888888;3.726111111;https://www.ugent.be/;http://commons.wikimedia.org/wiki/Special:FilePath/Boekentoren%202010PM%201184%2021H9022.JPG;ogólny;francuski, angielski
187;Hiszpania;Europa;Uniwersytet Complutense w Madrycie;Uniwersytet Complutense w Madrycie to hiszpański uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Madrid. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.;Hiszpania;Madrid;40.449038888;-3.727030555;https://www.ucm.es;http://commons.wikimedia.org/wiki/Special:FilePath/Rectorado%20de%20la%20Universidad%20Complutense%20de%20Madrid.jpg;ogólny;hiszpański, angielski
334;Hiszpania;Europa;Politechnika Madrycka;Politechnika Madrycka to hiszpańska uczelnia techniczna skoncentrowana na inżynierii, naukach ścisłych i technologiach stosowanych z siedzibą w Madrid. Szczególnie dobrze pasuje do osób zainteresowanych laboratoriami, projektami badawczo-rozwojowymi, informatyką, automatyką, energetyką lub współpracą z przemysłem.;Hiszpania;Madrid;40.449167;-3.728056;https://www.upm.es/;http://commons.wikimedia.org/wiki/Special:FilePath/Rectorado%20de%20la%20Universidad%20Polit%C3%A9cnica%20de%20Madrid%2001.jpg;ogólny;hiszpański, angielski
301;Hiszpania;Europa;Uniwersytet Karola III w Madrycie;Uniwersytet Karola III w Madrycie to hiszpański uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Madrid. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.;Hiszpania;Madrid;40.33225;-3.766888888;http://www.uc3m.es;http://commons.wikimedia.org/wiki/Special:FilePath/Campuscolmenarejo.jpg;ogólny;hiszpański, angielski
430;Francja;Europa;Uniwersytet w Montpellier;Uniwersytet w Montpellier to francuski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Montpellier. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Francja;Montpellier;43.631944444;3.863888888;http://www.umontpellier.fr/;http://commons.wikimedia.org/wiki/Special:FilePath/Montpellier%20Faculte%20medecine.jpg;ogólny;francuski, angielski
1001-1200;Hiszpania;Europa;Universidad Rey Juan Carlos;Universidad Rey Juan Carlos to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Madrid. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Madrid;40.33777778;-3.875;https://www.urjc.es;http://commons.wikimedia.org/wiki/Special:FilePath/Rectorado%20urjc.jpg;ogólny;hiszpański, angielski
901-950;Hiszpania;Europa;Universidad Europea de Madrid;Universidad Europea de Madrid to hiszpański uniwersytet badawczy o szerokim profilu akademickim z siedzibą w Villaviciosa de Odón. Dzięki położeniu w dużym ośrodku miejskim uczelnia oferuje dobre warunki do współpracy z instytucjami publicznymi, firmami, organizacjami kultury i partnerami międzynarodowymi.;Hiszpania;Villaviciosa de Odón;40.371830555;-3.918952777;https://universidadeuropea.com/;http://commons.wikimedia.org/wiki/Special:FilePath/European%20University%20of%20Madrid.jpg;ogólny;hiszpański, angielski
517;Wielka Brytania;Europa;Uniwersytet w Stirling;Uniwersytet w Stirling to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Stirling. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Stirling;56.1455;-3.9195;http://www.stir.ac.uk;http://commons.wikimedia.org/wiki/Special:FilePath/University%20of%20Stirling%20-%20Dormitories.jpg;ogólny;angielski
1001-1200;Hiszpania;Europa;Uniwersytet Kastylii-La Manchy;Uniwersytet Kastylii-La Manchy to hiszpański uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Ciudad Real. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Hiszpania;Ciudad Real;38.994111111;-3.920611111;https://www.uclm.es/;http://commons.wikimedia.org/wiki/Special:FilePath/RectoradoUniversidadCR.jpg;ogólny;hiszpański, angielski
292;Wielka Brytania;Europa;Uniwersytet w Swansea;Uniwersytet w Swansea to brytyjski uniwersytet o szerokim profilu kształcenia i badań z siedzibą w Swansea. Uczelnia łączy programy humanistyczne, społeczne, przyrodnicze lub techniczne z projektami naukowymi oraz współpracą międzynarodową.;Wielka Brytania;Swansea;51.609722222;-3.980555555;http://www.swansea.ac.uk/;http://commons.wikimedia.org/wiki/Special:FilePath/Great%20Hall%20at%20Swansea%20University%20Bay%20Campus.jpg;ogólny;angielski
1001-1200;Rosja;Europa;Petersburski Uniwersytet Górniczy;Petersburski Uniwersytet Górniczy to rosyjska uczelnia techniczna, której oferta i badania koncentrują się na inżynierii, informatyce oraz naukach ścisłych z siedzibą w Saint Petersburg. Uczelnia stawia na zastosowania praktyczne, pracę projektową i współpracę z otoczeniem gospodarczym.;Rosja;Saint Petersburg;59.930061;30.268366;http://www.spmi.ru/;http://commons.wikimedia.org/wiki/Special:FilePath/Spb%20Vasilievsky%20Island%20Mining%20College%20asv2019-09%20img3.jpg;techniczny;angielski, język lokalny
